id,name,category,ingredients,instructions,nutrition
deserts_44,"Торт ""Сметанник"" на сковороде",deserts,Сметана (10-20% жирности) — 200 г; Сахар — 200 г; Сода — 1 ч. л.; Мука пшеничная / Мука (+- 0.5 стакана) — 3 стак.; Сметана (27% жирности) — 400 мл; Сахар — 1 стак.; Ванилин — 1 г,"Смешать сметану, сахар, соду (можно погасить, но не обязательно, ведь есть сметана). Добавить муку и замесить мягкое, эластичное тесто. Муки уходит 3-3.5 стакана. Сильно забивать мукой не надо); Разделить тесто на 8-9 шариков. У меня получилось 9 коржей (из 8 шариков теста и 1 из обрезков теста).; Раскатать каждый шарик в круг нужного диаметра. Я раскатываю по размеру сковороды, на которой буду печь - это 22 см.; Обрезаю крышкой, которая, как и сковорода, 22 см) Обрезки пойдут на 9-ый корж (а можно оставить для обсыпки).; Обрезаю и аккуратно переношу на разогретую сковороду. Я это делаю руками - тесто тонковато, но не рвётся.; Пеку на сухой блинной сковороде, на среднем огне (2 из 5 примерно) с двух сторон. Выпекаются коржи очень быстро - буквально по 2 минуты с каждой стороны. Сильно зажаривать не надо); Получилось 9 коржей.; Делаю крем. Тут всё просто - сметану хорошей жирности (у меня 27%) взбить с сахаром (или сахарной пудрой), можно добавить ванилин или ванильный сахар. Конечно, крем можно брать любой, как уж душа пожелает))) Смазываю все коржи кремом, верх тортика и бока. Крема не жалеем, чтобы тортик не получился суховатый); Для обсыпки я взяла печенье, натерев его на тёрке. Но можно и использовать обрезки от коржей, обжаренные на сковороде и измельчённые. Можно добавить орехи.; Украшаем бока тортика (рукой или с помощью лопаточки).; Верх можно оставить так, можно нарисовать надпись или узоры шоколадом, можно тоже обсыпать печеньем); Этот тортик требует времени для пропитки. Идеально, на ночь оставить в холодильнике. В общем, чем больше вы выдержите, тем лучше); Фото разреза. Приятного аппетита!!!","{""calories"": ""86165 ккал"", ""protein"": ""1169.8 г"", ""fat"": ""8045.8 г"", ""carbohydrates"": ""2074.6 г""}"
deserts_45,"Торт ""Виноградинка""",deserts,"Сметана (подойдет магазинная, но не меньше 20% жирности) — 700 г; Крекер (с маком, маленький ""хрустик"") — 300 г; Изюм (предварительно запаренный) — 100 г; Шоколад молочный / Шоколад (любой) — 200 г; Желатин (быстрорастворимый) — 25 г; Желе (пакетик, зеленого цвета) — 90 г; Виноград (белый, крупный, для украшения); Сахар — 1 стак.; Ванильный сахар — 1 упак.","Первым делом разводим желатин в 150 мл горячей воды. Оставляем остывать.; Разводим, согласно инструкции, желе в 300 мл горячей воды. Тоже пусть стынет.; ""Хрустик"" ломаем пополам. Можно взять другие крекеры (шоколадный, нежный), тогда поломать мелко.; В миску или кастрюлю выливаем сметану, насыпаем сахар, ванильный сахар и хорошенько взбиваем. Когда масса взобьется, добавляем остывший желатин и взбиваем еще раз.; Плитку шоколада (лучше предварительно охладить в морозилке) с помощью ножа мелко ломаем.; Вот наши подготовленные для начинки продукты.; В миску со сметаной добавляем крекер и распаренный изюм. Хорошенько вымешиваем.; Достаем разъемную форму. Выкладываем 1/3 нашего крема. Аккуратно посыпаем его шоколадом. На шоколад выкладываем еще одну часть крема и опять посыпаем шоколадом. Потом выкладываем оставшуюся массу. Форму ставим в холодильник для застывания на 30 мин.; Пока застывает крем, достаем виноград, режем его на половинки.; Достаем торт из холодильника, красиво выкладываем на него половинки винограда.; Виноград аккуратно заливаем зеленым желе. Ставим в холодильник до полного застывания. Я торт делала поздно вечером, поэтому в холодильнике он стоял всю ночь. А вобще-то, хватает 2-3 часов.; Достаем торт из холодильника, снимаем бортики формы, с помощью лопаточки переносим торт на блюдо, и можно угощать гостей!; Вот такой он в разрезе.; Рецепт можно менять по вкусу: цвет желе, фрукты, вместо шоколада и изюма можно положить вишню, она хорошо сочетается со сметаной. Угощайтесь, приятного аппетита!","{""calories"": ""4981.4 ккал"", ""protein"": ""100.6 г"", ""fat"": ""248.9 г"", ""carbohydrates"": ""651.7 г""}"
supy_1,Солянка,supy,"Масло оливковое (или растительное); Перец черный — по вкусу; Лимон — 1 шт; Соль — по вкусу; Перец душистый — 2-3 шт; Лист лавровый — 1-2 шт; Томатная паста (для ""бресса"") — 100 г; Лук репчатый (для ""бресса"") — 4 шт; Каперсы — 50 г; Морковь — 1 шт; Маслины — 100 г; Огурец (соленые) — 4 шт; Мясо (разные копчености) — 300 г; Кости (мясные копченые или обычные говяжьи) — 500 г; Масло сливочное","Ставим варить мясо для бульона, как закипело, сливаем воду, по совету Игоря все супы необходимо варить на втором бульоне; итак, кости с мясом промываем, заливаем чистой водой и, как закипело, бросаем коренья, морковь, стебли зелени пучком и продолжаем варить до готовности. Я обычно процеживаю бульон через 3 слоя марли, тем самым все мельчайшие крупицы и осколки костей оседают в марле, а у нас остается чистый бульон. Сделаем ""бресс"" - это один из главных секретов в приготовлении вкуснейшей солянки. Для него нашинкуем лук и обжарим на смеси оливкового или растительного со сливочным маслом, солим. Я делала в два раза больше, чем указано в рецептуре, т. к. часть ""бресса"" можно заморозить для следующего раза и в течение месяца его можно использовать по надобности, я иногда так замораживаю жареные грибы и мясо и, когда приходят внезапно гости, у меня уже все готово. Это экономит наше драгоценное время и силы, кстати, оставшийся ""бресс"" я использовала для варки борща, получилось бесподобно!!!; Лук смешать с томатной пастой, разложить на противне и поставить в духовку при 90-100*С на 1-1,5 часа.; По истечению времени ""бресс"" должен заполироваться, т. е. выглядеть блестящим. Вот таким, как на фото.; Далее нарезаем разные копчености брусочками. Обязательно должны присутствовать молочные сосиски (это второй секрет), они придадут мягкость солянке. Чем разнообразнее будут мясные продукты, чем их будет больше, тем вкуснее получится солянка. Копчености, кроме сосисок, слегка обжарить на сухой сковороде, это поможет убрать из них излишний жир. Огурцы также нарезать соломкой и припустить в горячей воде. Рассол обязательно подогреть, а количество необходимо регулировать по вашему вкусу и по степени солености рассола: я обычно на 3 литра бульона добавляю 0,5 стакана рассола.; Положить в бульон все копчености и варить минут 10, затем положить сосиски. Добавить бресс,. С солью аккуратнее!!! т. к. на следующий день, когда солянка настоится, она будет солонее, чем сразу после варки, пробуйте на соль, когда вольете рассол в самом конце. И еще несколько советов: Каперсы очень просто переварить и они придадут горьковатый привкус готовому блюду, их следует добавлять за 10 мин. до готовности. Огуречный процеженный горячий рассол вливают тоже за 10 мин. до окончания варки, как и огурцы. А маслины при варке теряют свой насыщенный и тонкий вкус, вывариваются, поэтому их лучше класть непосредственно в тарелку, как и лимон. Кушать со сметаной.; Воспользуйтесь этими секретами при том, как вы обычно варите солянку, и вы получите настоящее удовольствие от вкуснейшей солянки!!! Приятного аппетита!!!","{""calories"": ""1811.2 ккал"", ""protein"": ""93.4 г"", ""fat"": ""57.8 г"", ""carbohydrates"": ""77.2 г""}"
supy_2,Борщ,supy,"Мясо (либо мякоть с небольшим жирком, либо мозговая косточка с мясом) — 400 г; Картофель (зависит от кастрюли. У меня средняя) — 5 шт; Свекла — 3 шт; Морковь — 3 шт; Капуста белокочанная / Капустa — 1 вилок; Помидор (большой) — 1 шт; Уксус — 2 ст. л.; Сахар — 1 ст. л.; Соль; Укроп; Чеснок","1 мясо поставить вариться.; 2 Когда мясо сварится, добавить очищенный картофель; 3 Минут через 5 добавить нашинкованную капусту. Крышку прикрыть не полностью.; 4 Сковороду разогреть, налить немного растительного масла. Выложить натёртые на КРУПНОЙ терке морковь и свёклу. Сразу влить 2 ст. л. уксуса (если используется эссенция, то нужно разбавить) и 1 ст. л. сахара. Перемешать, накрыть крышкой и оставить тушиться минут на 15. ВАЖНО! Именно тушиться, а не жариться. Если свёкла не очень сочная, добавить пару ложек бульона. В конце положить тёртый на тёрке помидор.; 5 Когда капуста и картофель практически будут готовы, выложить к ним тушёные морковь и свёклу. Всё перемешать. Оставить томиться на ОЧЕНЬ МЕДЛЕННОМ огне для насыщения.; ГЛАВНОЕ, ЧТОБЫ БОРЩ НЕ ЗАКИПЕЛ, ИНАЧЕ ТЕРЯЮТСЯ И ВКУС И ЦВЕТ.; 7 Готовый борщ посыпать рубленым укропом и чесноком. Накрыть крышкой и дать ещё немного настояться.","{""calories"": ""2166.9 ккал"", ""protein"": ""51.9 г"", ""fat"": ""3 г"", ""carbohydrates"": ""284 г""}"
supy_3,"Солянка ""Домашняя""",supy,Свинина — 300 г; Говядина — 300 г; Лук репчатый — 200 г; Морковь — 100 г; Огурец (соленый) — 100 г; Маслины — 100 г; Томатная паста — 3 ст. л.; Грудинка (свиная копченая) — 100 г; Колбаса (вареная + варено-копченая) — 200 г; Лимон — 3 ломт.; Соль,"Кладем мясо в холодную воду, чтобы бульон был насыщенным, ставим вариться.; Тертую на мелкой терке морковь и нарезанный полукольцами лук обжариваем в растительном масле до золотистого цвета.; Затем добавляем нарезанный мелкими кубиками соленый огурец и маслины, нарезанные колечками. Заливаем все томатной пастой, разведенной 2-я ст. л. воды или бульона.; Готовим мясную заправку. Режем грудинку брусочками, вареную и копченую колбасу - соломкой.; Тем временем морковь и лук с томатной пастой протушились, нужно снять их с огня.; Из бульона достаем мясо, заправляем бульон поджаркой, той, что на сковороде тушилась))), добавляем в бульон мясную нарезку вместе с нарезанным четвертинками лимоном.; Вареное мясо режем брусочками.; И тоже добавляем в кастрюлю. Даем минут 10 повариться, затем солим. Солить нужно очень осторожно, потому что огурцы и грудинка уже соленые.; И помните, чем больше разных сортов мяса Вы возьмете, тем вкуснее и интереснее получится солянка)))","{""calories"": ""2247.4 ккал"", ""protein"": ""140.6 г"", ""fat"": ""154.2 г"", ""carbohydrates"": ""49.9 г""}"
supy_4,Самый красный борщ,supy,Бульон; Свекла (крупная) — 1 шт; Овощи (Ваши привычные ингредиенты для борща),"Приготовленный бульон поставьте на огонь, почистите свеклу, разрежьте крупно на 4-6 частей и опустите в закипевший бульон.; Варите минут 15, а потом следуйте своей любимой рецептуре – добавляйте мясо, овощи, специи, зелень в привычном количестве и порядке.; Когда капуста и картофель будут готовы, выключите огонь и ложкой выловите куски свеклы. Они будут казаться блеклыми и недоваренными – не переживайте, так и должно быть.; Дайте остыть минутку и натрите на мелкой терке. Вы увидите, что, хотя снаружи свекла выварилась, внутри она сохранила цвет, сок и витамины.; Опустите свеклу в суп, размешайте и оставьте минут 15 настояться. Возможно, нужно будет добавить соли, сахара, специй. Не кипятите борщ после того, как добавили свеклу!; Если все сделано правильно, то вы получите очень яркий, насыщенного цвета и вкуса суп. Приятного и красивого всем аппетита!","{""calories"": ""55 ккал"", ""protein"": ""1.9 г"", ""fat"": ""0 г"", ""carbohydrates"": ""11.9 г""}"
supy_5,"Суп ""Проще простого""",supy,"Вода — 1 л; Фарш мясной — 200 г; Лук репчатый — 1 шт; Шампиньоны (можно замороженные) — 100 г; Сыр плавленый (мягкий, в лоточках) — 100 г; Соль — по вкусу; Перец черный — по вкусу; Масло растительное (для жарки); Картофель — 2 шт","Пока закипает вода... на растительном масле обжарить фарш, нарезанный лук и нарезанные шампиньоны в течение 5 минут. Посолить, поперчить.; Картофель очистить и натереть на крупной терке.; В кипящую воду добавить обжаренный фарш с грибами, тертый картофель, плавленный сыр. Хорошо перемешать (до растворения сыра). Можно добавить соль и специи по вкусу. Варить минут 15.; По желанию суп украсить зеленью. Приятного аппетита!!!","{""calories"": ""826 ккал"", ""protein"": ""34.6 г"", ""fat"": ""24.8 г"", ""carbohydrates"": ""60.5 г""}"
supy_6,Харчо,supy,"Баранина — 800 г; Рис — 1/2 стак.; Лук репчатый — 3 шт; Помидор — 5 шт; Чеснок (головка) — 1 шт; Ткемали (вместо Ткемали - наш, сливовый соус, домашний); Соль; Кинза (свежая) — 1 пуч.","Баранину вымыли, залили водой (воды около 2-2,5 литров) и варим. вовремя снимаем пенку, солим в середине варки.; Сварилось (мясо мягкое было где-то через час - полтора) - вынимаем мясо из бульона, пусть остынет чуть, бульон цедим; В любимом казанке обжариваем лук...; До мягкости и чуть золотистого цвета; Рис промываем Кладем в бульон; Мясо отделяем от косточек; Разбираем на кусочки; И отправляем к луку в казанок; Помидоры чистим от кожицы и проворачиваем через мясорубку или трем на терке; Выливаем в мясо; Перемешиваем; Туда же режем кинзу; Режем чесночек кружочками, кидаем в казан; Заливаем бульон со сваренным рисом; Томим минут 5; Приправляем домашним соусом из слив http://www.povarenok .ru/recipes/show/136 41/; Готово!!! Главное, успеть! Если честно, я тайком бегала на кухню и таскала ЭТО из казана... Суп получается достаточно густой, кто любит жидкий - берите меньше риса. Для более наваристого, яркого бульона можно добавить на 1 этапе мясную косточку.","{""calories"": ""2022.6 ккал"", ""protein"": ""159.6 г"", ""fat"": ""195.7 г"", ""carbohydrates"": ""194 г""}"
supy_7,"Суп ""Затируха""",supy,Бульон (куриный) — 1.5 л; Яйцо куриное — 2 шт; Мука пшеничная / Мука — 6-7 ст. л.; Картофель — 6 шт; Лук репчатый — 1 шт; Морковь — 1 шт; Лист лавровый — 1 шт; Сметана — 100 г; Петрушка — 1 пуч.; Соль — по вкусу,"В куриный бульон кипящий добавляем картофель, нарезанный произвольно, варим минут 5. Лук мелко режем, морковь натираем на мелкой терке, обжариваем под крышкой на сковородке.; Яйцо взбиваем и растираем в крошку с мукой, как показано на картинке. Муки у меня ушло ложек 5-6 столовых с горкой.; Второе яйцо взбиваем, добавляем пару ложек кипящей водички из супа, размешиваем. Выливаем в кастрюлю помешивая. Добавляем зажарку, лавровый лист и тесто, пару минут хорошо помешать по дну, чтобы не пристало. Солим, перчим по вкусу, варим еще минут 10. Добавляем мелко нарезанную зелень и сметанку, томим на маленьком огне пару минуток. Супчик готов. Просто, быстро, и вкусно. Приятного аппетита!!!","{""calories"": ""2553.1 ккал"", ""protein"": ""172.4 г"", ""fat"": ""67.9 г"", ""carbohydrates"": ""313.2 г""}"
supy_8,Суп-пюре из кабачков,supy,"Бульон (куриный) — 1 л; Сливки — 200 мл; Масло растительное — 2 ст. л.; Чеснок — 1-2 зуб.; Лук репчатый — 1 шт; Морковь (1 среднюю или 2 маленькие молодых морковки) — 1-2 шт; Картофель (у меня 1 большая картофелина) — 1-2 шт; Кабачок (молодой) — 4-5 шт; Специи (соль, перец); Гренки","Кабачки, картофель, морковь, лук почистили.; В кастрюле разогрели растительное масло, обжарили раздавленный чеснок с луком. Нарезали кабачки, картофель, морковь и отправили в кастрюлю.; Помешивая, тушим минут 7.; Добавляем куриный бульон и доводим до готовности овощей.; Разогреваем сливки, у меня 20%; Отлить бульон, отставить, а овощи взбить блендером до пюре.; В кастрюлю с овощами добавляем горячие сливки и бульон до нужной консистенции, прогреваем, помешивая. Вот и всё. Кастрюлю накрыть полотенцем, дать потомиться, настояться. Тем временем поджарили гренки на сухой сковороде. Осталось разлить по тарелкам и восхищаться вкусным супчиком.","{""calories"": ""2053.5 ккал"", ""protein"": ""103.7 г"", ""fat"": ""125.5 г"", ""carbohydrates"": ""99 г""}"
supy_9,Французский тыквенный суп,supy,"Тыква — 500 г; Картофель — 300 г; Лук репчатый (крупный) — 1 шт; Сельдерей корневой (не обязательно, добавила от себя) — 50 г; Масло растительное — 1 ст. л.; Молоко — 1,5 стак.; Имбирь (свежий или 0,5 ч. л. молотого сухого) — 1 ч. л.; Соль (по вкусу); Перец черный ( молотый по вкусу); Сухарики (пшеничные) — 100 г","Подготовить продукты. Картофель, сельдерей и тыкву вымыть и очистить, у тыквы удалить семена. Нарезать небольшими кубиками. Лук очистить и мелко нарезать.; В кастрюле с толстым дном разогреть масло и обжарить лук до прозрачности около 3-4 минут.; Добавить к луку овощи.; И залить кипятком так, чтобы он только покрыл их. Посолить по вкусу и варить на маленьком огне до мягкости около 15-20 минут.; Отвар слить, а овощи взбить в блендере до однородного пюре.; Вернуть овощи в кастрюлю; Развести горячим молоком до нужной вам консистенции. Прогреть на среднем огне минут 5-10.; Поперчить по вкусу, добавить имбирь, перемешать.","{""calories"": ""1004.2 ккал"", ""protein"": ""24.8 г"", ""fat"": ""38.9 г"", ""carbohydrates"": ""155.3 г""}"
supy_10,Моя солянка,supy,Мясо (говядина на косточке); Вода (чтобы накрывала всe мясо); Морковь — 1 шт; Лук репчатый — 1 шт; Картофель — 4 шт; Огурец соленый — 3 шт; Томатная паста — 1 ст. л.; Петрушка — 1 пуч.; Сосиска; Ветчина; Колбаса (сервелат); Масло растительное; Сметана; Лимон; Маслины; Соль; Перец черный (молотый),"Сварить бульон (1,5 часа) из мяса. Я беру косточку, где побольше мяса - половину в суп, половину - в другие блюда оставляю (макароны по-флотски, блинчики или пирожки с мясом). Потом бульон процедить, мясо отделить от кости и мелко нарезать.; Соленые огурцы нарезать кубиками.; Сложить их в маленькую кастрюльку и тушить в небольшом количестве бульона, пока готовится всё остальное для солянки.; Морковь натереть на крупной терке, лук порезать полукольцами. У зелени оборвать стебельки и нарезать их. Листики зелени пока оставить.; Всё это обжарить в растительном масле. Посолить, поперчить, добавить томат-пасту и немного потушить.; Сосиски нарезать кружочками, ветчину и полукопченую колбасу - кубиками.; Мясное ассорти обжарить в масле на другой сковороде до слегка золотистого цвета.; Бульон поставить на огонь, как закипит, опустить нарезанную кубиками картошку.; Когда картошка почти сварится (нужно пробовать), опустить туда же огурцы, вместе с бульоном, в котором они варились, следом, всё с обеих сковородок и нарезанное мясо из бульона. Прокипятить, если надо, то досолить и поперчить по вкусу. Оставленные листики зелени порезать и посыпать суп сверху.; Этот шаг - по желанию. Разлить солянку по горшочкам и потомить в духовке (до закипания). Перед подачей в каждый горшочек (или в тарелку) положить сметану, несколько черных маслин и ломтик лимона. К слову сказать, муж мой ест почему-то без сметаны... Приятного аппетита!","{""calories"": ""861 ккал"", ""protein"": ""23.8 г"", ""fat"": ""22 г"", ""carbohydrates"": ""140.6 г""}"
supy_11,"Суп ""Остановиться невозможно""",supy,Чечевица — 100 г; Сельдерей черешковый (1 стебель) — 1 шт; Картофель (среднего размера) — 3 шт; Морковь — 1 шт; Лук репчатый — 1 шт; Масло растительное — 3 ст. л.; Соевый соус (Kikkoman) — 1 ст. л.; Сок лимонный — 1/2 ст. л.; Чеснок (сушеный) — 0.5 ч. л.; Соль (по вкусу); Перец черный (по вкусу),"Чечевицу промыть, залить 2 л воды и поставить на огонь. Варить 20 минут после закипания. Пока чечевица готовится, картофель почистить и нарезать достаточно крупными кубиками.; Лук и морковь почистить. Лук мелко нарезать, морковь натереть на крупной терке.; Сельдерей мелко нарезать.; Все овощи мы будем обжаривать на растительном масле. Сначала обжарить лук до прозрачного цвета, а затем добавить морковь и сельдерей. На другой сковороде немного подрумянить картофель.; Добавить овощи к чечевице. Приправить солью, перцем, сушеным чесноком, соевым соусом и лимонным соком.; Варить 15-20 минут до готовности картофеля и чечевицы.","{""calories"": ""1214.5 ккал"", ""protein"": ""42.3 г"", ""fat"": ""43.2 г"", ""carbohydrates"": ""171.1 г""}"
supy_12,Бархатный грибной суп,supy,"Укроп (мелко нарезанный) — 1/2 стак.; Молоко — 100 мл; Сливки — 200 мл; Специи (соль, свежемолотый черный перец - по вкусу, мускатный орех - щепотка) — по вкусу; Вино белое сухое — 200 мл; Грибы (у меня 300 гр замороженных белых грибов и 200 гр свежих шампиньонов) — 500 г; Чеснок — 2-3 зуб.; Масло оливковое — 50 мл; Лук репчатый — 300 г; Сухарики (крутоны); Вода — 150 мл","Не совсем придерживалась авторского рецепта, делала по своему вкусу и вполовину меньше по количеству. Приведенное выше количество продуктов - так варила я - на 4 порции. Лук режем кольцами (у меня был крупный, нарезала четверть-кольцами, но в следующий раз буду резать мелкими кубиками - быстрее сготовится), чеснок нарезаем пластиками. Обжариваем лук и чеснок в оливковом масле до золотистого цвета (ушло минут 10 на жарку).; Белые грибы разморозила слегка, свежие шампиньоны нарезала крупными пластиками.; Грибы добавляем к обжаренному луку, а также добавляем соль, черный перец (щедро), щепотку мускатного ореха. Перемешиваем.; Вливаем 200 мл белого сухого вина. Как закипит, добавляем примерно 150 мл воды, накрываем кастрюлю крышкой и варим 10-15 минут.; Затем добавляем в суп молоко и сливки, доводим до кипения и выключаем печь.; Добавляем много укропа,; Пробуем на вкус и при необходимости досаливаем и перчим. Пока суп варился, насушила сухариков из белого хлеба.; Суп подаем с сухариками (крутонами). Пальчики оближешь и язык проглотишь! :) :) :) Попробуйте!","{""calories"": ""1889 ккал"", ""protein"": ""38.5 г"", ""fat"": ""142.1 г"", ""carbohydrates"": ""88.9 г""}"
supy_13,"Крестьянский суп ""Затируха""",supy,"Вода; Яйцо куриное (1 шт. - для затирания, 1 шт. - для бульона) — 2 шт; Соль (+ Перец); Лист лавровый; Морковь (маленькая) — 1 шт; Лук репчатый — 1 шт; Картофель — 1 шт; Курица — 0,5 шт; Мука пшеничная / Мука","Разбить одно яйцо, взбить и смешать с небольшим кол-ом воды, примерно 3 ст. л., посолить.; Руки хорошо помыть с мылом. Руки намочить в яйце с водой.; Обвалять в муке.; И растирать руки друг об друга, получается затирка.; ; ; Получается вот такая горка затирки. Много затирать не надо, примерно 1-1,5 чайной чашки.; Затирку просеять через сито, чтобы ""ушла"" вся лишняя мука.; ; Пока мы делали затируху, у нас сварился куриный бульон. Не буду подробно останавливаться на том, как сварить куриный бульон, все это и так прекрасно знают.; Интесивно делаем воронку в бульоне и всыпаем туда затируху (примерно 1-1,5 чайной чашки, в зависимости от нужной вам густоты супа, но ещё и не забывайте о том, что мучные изделия имеют свойства разбухать, поэтому не переусердствуйте), постепенно размешивая. Дать супу закипеть, поварить минуты две, постепенно влить взбитое яйцо, дать ему свернуться, выключить, и минут пять пусть суп настаивается. Я не стала вливать яйцо, так как суп и так был очень наваристый. Ну, всё! Приятного аппетита!!!","{""calories"": ""345.5 ккал"", ""protein"": ""18.7 г"", ""fat"": ""12.2 г"", ""carbohydrates"": ""40.2 г""}"
supy_14,Щи из свежей капусты,supy,Вода — 2 л; Говядина (с косточкой) — 500 г; Капуста белокочанная / Капустa — 1/2 шт; Картофель — 3 шт; Морковь — 1 шт; Лук репчатый — 1 шт; Помидор — 1 шт; Масло сливочное — 50 г; Лист лавровый — 2 шт; Перец черный — 5 шт; Чеснок — 2 зуб.; Соль; Укроп; Петрушка; Сметана; Приправа (Вегетта) — 2 ст. л.,"Сварить бульон из мяса с косточкой (1,5 часа). Бульон процедить. Мясо отделить от кости и порезать, пока его отложить.; Капусту и очищенный картофель нарезать кубиками. Помидор ошпарить кипятком, облить холодной водой и очистить от шкурки. Нарезать его тоже кубиками, но помельче. Лук очистить и мелко нарезать. Морковь натереть на крупной терке. Растопить на сковороде сливочное масло и обжарить в нем лук и морковь.; Бульон поставить на огонь. Как закипит, опустить капусту и варить 5-7 минут.; Добавить картофель, а через 5 минут - помидоры. Варить 10 минут.; Потом добавить в суп морковь с луком, мясо, специи и приправу. Варить 3 минуты. Чеснок пропустить через пресс и растереть его с солью. Когда щи будут готовы, положить в них рубленую зелень и чеснок с солью. Перемешать. Если мало соли - досолить по вкусу.; Подавать со сметаной. Приятного аппетита!","{""calories"": ""2286 ккал"", ""protein"": ""138.9 г"", ""fat"": ""106.3 г"", ""carbohydrates"": ""187.5 г""}"
supy_15,"Суп ""Шурпа""",supy,Говядина (или баранина) — 700 г; Морковь — 2 шт; Лук репчатый — 2 шт; Картофель — 6 шт; Перец болгарский — 2 шт; Помидор — 2 шт; Чеснок — 2 зуб.; Томатная паста — 3 ст. л.; Соль — по вкусу; Перец черный — по вкусу; Специи — по вкусу; Зелень,"Лук нарезать. Обжарить в сковороде или сразу в кастрюле (если кастрюля с толстым дном).; Добавить нарезанное мясо к луку и обжарить. До обжарки я сварила бульон из мяса с сахарной костью (приблизительно 3 литра). Затем вытащила мясо, нарезала кусочками и чуть обжарила с луком, бульон процедила.; Далее подготавливаем овощи. Трем морковь, режем помидоры и перец.; Добавляем к мясу подготовленные овощи, томатную пасту, заливаем овощи готовым бульоном, так чтобы овощи с мясом были прикрыты, и тушим минут 30.; Пока овощи тушатся, подготавливаем картошку. Я нарезала ее брусочками (кому как нравится).; После тушения выкладываем мясо с овощами в кастрюлю, туда же закладываем картошку.; Заливаем все бульоном (мне понадобилось 2 литра, т. к. я хотела сделать суп погуще).; Посолить, поперчить и варить до готовности картофеля. В конце варки добавляем зелень, чеснок (выдавленный через чеснокодавилку) и специи по вкусу.; Суп готов. Приятного аппетита.","{""calories"": ""2370 ккал"", ""protein"": ""165.1 г"", ""fat"": ""90 г"", ""carbohydrates"": ""231.4 г""}"
